draft,vol,lcg,tcg,vcg,FSM
4.797864,378.993059006526,78.32493298296123,3.5049937636633715,3.068354465294783,539.076327392405
4.897863999999999,390.2820783964266,78.32852928327226,3.5115161980765057,3.1201082942528693,542.8750615696202
4.997863999999999,401.5973286298921,78.33209284175453,3.5179240773267964,3.1718857921590935,546.6737957468354
5.097863999999999,412.93880970692265,78.33562567086244,3.524227018617968,3.223687876094836,550.4725299240506
5.197863999999998,424.30652162751824,78.33912957953024,3.530433651016361,3.275515356083013,554.2712641012658
5.297863999999998,435.70046439167896,78.3426061985715,3.5365517388642393,3.3273689485343025,558.069998278481
5.3978639999999976,447.1206379994046,78.34605700236547,3.542588287149589,3.379249287726975,561.7397398441558
5.497863999999997,458.56704245069517,78.34948332744814,3.548549631836938,3.431156935647726,563.8981814025974
5.597863999999997,470.03967774555093,78.35288638851158,3.554441517605121,3.4830923904601,566.0566229610389
5.6978639999999965,481.53854388397167,78.35626729222389,3.5602691649937337,3.5350560938186706,568.2150645194805
5.797863999999996,493.0635812377876,78.3596276206173,3.56603682668225,3.587048171154353,570.373506077922
5.897863999999996,504.60320423180787,78.36291019176821,3.5716566478890948,3.639017626075107,572.5319476363636
5.997863999999995,516.1460264220882,78.3660651197309,3.577049949845017,3.6909175511819807,574.6903891948051
6.097863999999995,527.692044241131,78.3691007079063,3.5822314907349724,3.7427527648631735,576.8488307532467
6.197863999999995,539.2412576889362,78.3720245680935,3.5872147990397885,3.7945276898951215,578.1909964210527
6.297863999999994,550.7936667655039,78.37484367764284,3.5920122756203594,3.8462463802516735,578.1936280000001
6.397863999999994,562.349271470834,78.37756444420951,3.5966353088050638,3.8979125587450185,578.1962595789474
6.497863999999994,573.9080718049266,78.38019276273448,3.6010943756638687,3.949529650148783,578.1988911578948
6.597863999999993,585.4700677677818,78.38273406572083,3.6053991313654117,4.001100810423486,578.2015227368421
6.697863999999993,597.0352593593992,78.38519336770788,3.609558488221626,4.052628952569181,578.2041543157895
6.797863999999993,608.6036465797788,78.38757530470916,3.613580685782169,4.104116769550798,578.2067858947369
6.897863999999992,620.1752294289214,78.38988416926783,3.6174733531390912,4.1555667546757435,578.2094174736842
6.997863999999992,631.7500079068261,78.39212394168732,3.6212435644333856,4.206981219748093,578.2120224415585
7.0978639999999915,643.3279820134933,78.3942983179146,3.6248978884132845,4.2583623112772955,578.2146198441559
7.197863999999991,654.9091517489229,78.3964107344886,3.628442432774967,4.309712024980428,578.2172172467533
7.297863999999991,666.4935171131151,78.3984643909067,3.6318828839154844,4.361032218783927,578.2198146493507
7.3978639999999904,678.0810781060696,78.40046226971668,3.6352245426423018,4.4123246245028955,578.222412051948
7.49786399999999,689.6718347277867,78.40240715459872,3.638472356311277,4.463590858352262,578.2250094545454
7.59786399999999,701.2657869782659,78.4043016466691,3.6416309478030033,4.5148324304238985,578.2276068571429
7.697863999999989,712.862934857508,78.40614817920509,3.644704641694495,4.566050753246422,578.2302042597403
